time, Quad.Est.E.Pos, Quad.Est.S.Z
13.926998,0.119764,0.316872
13.932000,0.119947,0.316988
13.937002,0.120222,0.317162
13.942004,0.120406,0.317279
13.947006,0.120682,0.317454
13.952008,0.120865,0.317572
13.957010,0.121143,0.317750
13.962012,0.121328,0.317869
13.967014,0.121606,0.318048
13.972016,0.121791,0.318168
13.977018,0.122069,0.318348
13.982020,0.122255,0.318469
13.987022,0.122534,0.318652
13.992024,0.122721,0.318774
13.997026,0.123000,0.318958
14.002028,0.123187,0.319081
14.007030,0.132357,0.316318
14.012033,0.132804,0.316431
14.017035,0.133477,0.316603
14.022037,0.133916,0.316717
14.027039,0.134593,0.316890
14.032041,0.135047,0.317005
14.037043,0.135726,0.317180
14.042045,0.136180,0.317296
14.047047,0.136864,0.317472
14.052049,0.137320,0.317590
14.057051,0.138006,0.317767
14.062053,0.138471,0.317886
14.067055,0.139165,0.318065
14.072057,0.139620,0.318185
14.077059,0.140316,0.318366
14.082061,0.140777,0.318487
14.087063,0.141478,0.318669
14.092065,0.141986,0.318791
14.097067,0.142704,0.318976
14.102069,0.143146,0.319099
14.107071,0.150864,0.316335
14.112073,0.151075,0.316449
14.117075,0.151349,0.316620
14.122077,0.151507,0.316734
14.127079,0.151792,0.316907
14.132081,0.151985,0.317023
14.137083,0.152276,0.317197
14.142085,0.152474,0.317314
14.147087,0.152774,0.317489
14.152089,0.152970,0.317607
14.157091,0.153274,0.317785
14.162093,0.153457,0.317903
14.167095,0.153758,0.318083
14.172097,0.153898,0.318202
14.177099,0.154184,0.318383
14.182101,0.154362,0.318504
14.187103,0.154643,0.318687
14.192105,0.154677,0.318809
14.197107,0.154920,0.318993
14.202109,0.155251,0.319116
14.207111,0.171488,0.316352
14.212113,0.171899,0.316466
14.217115,0.172500,0.316637
14.222117,0.172791,0.316751
14.227119,0.173412,0.316924
14.232121,0.173774,0.317040
14.237123,0.174420,0.317214
14.242126,0.174868,0.317331
14.247128,0.175505,0.317506
14.252130,0.175905,0.317624
14.257132,0.176515,0.317802
14.262134,0.176887,0.317920
14.267136,0.177477,0.318099
14.272138,0.177996,0.318219
14.277140,0.178619,0.318400
14.282142,0.179023,0.318521
14.287144,0.179644,0.318703
14.292146,0.180127,0.318826
14.297148,0.180763,0.319010
14.302150,0.180978,0.319133
14.307152,0.172977,0.316369
14.312154,0.172970,0.316482
14.317156,0.172866,0.316654
14.322158,0.172836,0.316768
14.327160,0.172714,0.316941
14.332162,0.172593,0.317056
14.337164,0.172474,0.317230
14.342166,0.172401,0.317347
14.347168,0.172260,0.317523
14.352170,0.172122,0.317641
14.357172,0.171918,0.317818
14.362174,0.171896,0.317937
14.367176,0.171727,0.318116
14.372178,0.171424,0.318236
14.377180,0.171187,0.318417
14.382182,0.171078,0.318538
14.387184,0.170831,0.318720
14.392186,0.170753,0.318842
14.397188,0.170504,0.319026
14.402190,0.170866,0.319149
14.407192,0.165397,0.316385
14.412194,0.165290,0.316499
14.417196,0.164905,0.316670
14.422198,0.164746,0.316784
14.427200,0.164344,0.316957
14.432202,0.163897,0.317073
14.437204,0.163555,0.317247
14.442206,0.163321,0.317363
14.447208,0.163001,0.317539
14.452210,0.162775,0.317657
14.457212,0.162442,0.317834
14.462214,0.162161,0.317953
14.467216,0.161807,0.318132
14.472219,0.161507,0.318252
14.477221,0.161137,0.318433
14.482223,0.160763,0.318554
14.487225,0.160368,0.318736
14.492227,0.160107,0.318858
14.497229,0.159711,0.319042
14.502231,0.159215,0.319165
14.507233,0.145205,0.316401
14.512235,0.145116,0.316515
14.517237,0.144769,0.316686
14.522239,0.144536,0.316800
14.527241,0.144176,0.316973
14.532243,0.143913,0.317088
14.537245,0.143549,0.317263
14.542247,0.143316,0.317379
14.547249,0.142925,0.317555
14.552251,0.142684,0.317673
14.557253,0.142310,0.317850
14.562255,0.142079,0.317969
14.567257,0.141709,0.318148
14.572259,0.141388,0.318268
14.577261,0.140992,0.318448
14.582263,0.140772,0.318569
14.587265,0.140379,0.318752
14.592267,0.140016,0.318874
14.597269,0.139600,0.319058
14.602271,0.139357,0.319181
14.607273,0.135056,0.316417
14.612275,0.135202,0.316530
14.617277,0.135161,0.316701
14.622279,0.135111,0.316816
14.627281,0.135065,0.316988
14.632283,0.135037,0.317104
14.637285,0.134981,0.317278
14.642287,0.134942,0.317395
14.647289,0.134878,0.317570
14.652291,0.134832,0.317688
14.657293,0.134760,0.317865
14.662295,0.134726,0.317984
14.667297,0.134657,0.318163
14.672299,0.134618,0.318283
14.677301,0.134547,0.318464
14.682303,0.134564,0.318585
14.687305,0.134504,0.318767
14.692307,0.134478,0.318889
14.697309,0.134420,0.319073
14.702312,0.134416,0.319196
14.707314,0.140643,0.316432
14.712316,0.140584,0.316545
14.717318,0.140523,0.316716
14.722320,0.140516,0.316831
14.727322,0.140451,0.317003
14.732324,0.140393,0.317119
14.737326,0.140333,0.317293
14.742328,0.140292,0.317410
14.747330,0.140235,0.317585
14.752332,0.140197,0.317703
14.757334,0.140142,0.317881
14.762336,0.140109,0.317999
14.767338,0.140057,0.318178
14.772340,0.140017,0.318298
14.777342,0.139965,0.318479
14.782344,0.139939,0.318600
14.787346,0.139890,0.318782
14.792348,0.139866,0.318904
14.797350,0.139821,0.319088
14.802352,0.139841,0.319211
14.807354,0.125710,0.316447
14.812356,0.125570,0.316560
14.817358,0.125359,0.316731
14.822360,0.125217,0.316846
14.827362,0.125007,0.317018
14.832364,0.124868,0.317134
14.837366,0.124659,0.317308
14.842368,0.124520,0.317424
14.847370,0.124311,0.317600
14.852372,0.124174,0.317718
14.857374,0.123967,0.317895
14.862376,0.123838,0.318014
14.867378,0.123636,0.318193
14.872380,0.123496,0.318313
14.877382,0.123295,0.318493
14.882384,0.123152,0.318614
14.887386,0.122951,0.318797
14.892388,0.122812,0.318919
14.897390,0.122612,0.319103
14.902392,0.122493,0.319226
14.907394,0.152513,0.316461
14.912396,0.152428,0.316574
14.917398,0.152297,0.316745
14.922400,0.152208,0.316860
14.927402,0.152082,0.317033
14.932405,0.151996,0.317148
14.937407,0.151872,0.317322
14.942409,0.151789,0.317439
14.947411,0.151666,0.317614
14.952413,0.151584,0.317732
14.957415,0.151460,0.317910
14.962417,0.151380,0.318028
14.967419,0.151258,0.318207
14.972421,0.151178,0.318327
14.977423,0.151056,0.318508
14.982425,0.150977,0.318629
14.987427,0.150856,0.318811
14.992429,0.150776,0.318933
14.997431,0.150656,0.319117
15.002433,0.150579,0.319240
15.007435,0.171393,0.316475
15.012437,0.171474,0.316589
15.017439,0.171601,0.316760
15.022441,0.171685,0.316874
15.027443,0.171813,0.317047
15.032445,0.171899,0.317162
15.037447,0.172031,0.317336
15.042449,0.172120,0.317453
15.047451,0.172254,0.317629
15.052453,0.172345,0.317746
15.057455,0.172482,0.317924
15.062457,0.172574,0.318042
15.067459,0.172713,0.318221
15.072461,0.172807,0.318341
15.077463,0.172949,0.318522
15.082465,0.173045,0.318643
15.087467,0.173189,0.318825
15.092469,0.173284,0.318947
15.097471,0.173429,0.319131
15.102473,0.173524,0.319254
15.107475,0.153553,0.316489
15.112477,0.153454,0.316602
15.117479,0.153306,0.316773
15.122481,0.153205,0.316888
15.127483,0.153060,0.317060
15.132485,0.152962,0.317176
15.137487,0.152821,0.317350
15.142489,0.152727,0.317467
15.147491,0.152588,0.317642
15.152493,0.152493,0.317760
15.157495,0.152353,0.317937
15.162498,0.152266,0.318056
15.167500,0.152132,0.318235
15.172502,0.152039,0.318355
15.177504,0.151909,0.318535
15.182506,0.151823,0.318656
15.187508,0.151696,0.318839
15.192510,0.151612,0.318961
15.197512,0.151489,0.319145
15.202514,0.151363,0.319268
15.207516,0.126306,0.316502
15.212518,0.126084,0.316616
15.217520,0.125764,0.316787
15.222522,0.125573,0.316901
15.227524,0.125248,0.317074
15.232526,0.125031,0.317189
15.237528,0.124705,0.317363
15.242530,0.124482,0.317480
15.247532,0.124147,0.317656
15.252534,0.123930,0.317773
15.257536,0.123596,0.317951
15.262538,0.123380,0.318069
15.267540,0.123046,0.318248
15.272542,0.122842,0.318368
15.277544,0.122514,0.318549
15.282546,0.122279,0.318670
15.287548,0.121950,0.318852
15.292550,0.121748,0.318974
15.297552,0.121424,0.319158
15.302554,0.121155,0.319281
15.307556,0.180722,0.316516
15.312558,0.181047,0.316629
15.317560,0.181460,0.316800
15.322562,0.181796,0.316914
15.327564,0.182198,0.317087
15.332566,0.182462,0.317202
15.337568,0.182861,0.317377
15.342570,0.183125,0.317493
15.347572,0.183519,0.317669
15.352574,0.183773,0.317786
15.357576,0.184154,0.317964
15.362578,0.184396,0.318082
15.367580,0.184765,0.318261
15.372582,0.185105,0.318381
15.377584,0.185496,0.318562
15.382586,0.185806,0.318683
15.387589,0.186209,0.318865
15.392591,0.186540,0.318987
15.397593,0.186959,0.319171
15.402595,0.187290,0.319294
15.407597,0.260263,0.316528
15.412599,0.260666,0.316642
15.417601,0.261255,0.316813
15.422603,0.261602,0.316927
15.427605,0.262211,0.317100
15.432607,0.262627,0.317215
15.437609,0.263244,0.317389
15.442611,0.263659,0.317506
15.447613,0.264281,0.317682
15.452615,0.264697,0.317799
15.457617,0.265324,0.317976
15.462619,0.265734,0.318095
15.467621,0.266362,0.318274
15.472623,0.266802,0.318394
15.477625,0.267442,0.318575
15.482627,0.267832,0.318695
15.487629,0.268470,0.318878
15.492631,0.268849,0.319000
15.497633,0.269482,0.319184
15.502635,0.269863,0.319307
15.507637,0.290965,0.316541
15.512639,0.291434,0.316654
15.517641,0.292154,0.316825
15.522643,0.292576,0.316940
15.527645,0.293308,0.317112
15.532647,0.293783,0.317228
15.537649,0.294525,0.317402
15.542651,0.295016,0.317518
15.547653,0.295767,0.317694
15.552655,0.296267,0.317812
15.557657,0.297019,0.317989
15.562659,0.297509,0.318108
15.567661,0.298258,0.318287
15.572663,0.298739,0.318406
15.577665,0.299484,0.318587
15.582667,0.299936,0.318708
15.587669,0.300672,0.318890
15.592671,0.301126,0.319012
15.597673,0.301854,0.319196
15.602675,0.302336,0.319319
15.607677,0.314803,0.316553
15.612679,0.315439,0.316667
15.617682,0.316367,0.316837
15.622684,0.317004,0.316952
15.627686,0.317927,0.317124
15.632688,0.318511,0.317240
15.637690,0.319442,0.317414
15.642692,0.320060,0.317531
15.647694,0.320994,0.317706
15.652696,0.321618,0.317824
15.657698,0.322553,0.318001
15.662700,0.323171,0.318120
15.667702,0.324104,0.318299
15.672704,0.324727,0.318419
15.677706,0.325661,0.318599
15.682708,0.326350,0.318720
15.687710,0.327299,0.318902
15.692712,0.327900,0.319024
15.697714,0.328845,0.319208
15.702716,0.329444,0.319331
15.707718,0.298866,0.316565
15.712720,0.299207,0.316678
15.717722,0.299761,0.316849
15.722724,0.300132,0.316964
15.727726,0.300687,0.317136
15.732728,0.301056,0.317252
15.737730,0.301614,0.317426
15.742732,0.301984,0.317542
15.747734,0.302549,0.317718
15.752736,0.302930,0.317836
15.757738,0.303502,0.318013
15.762740,0.303895,0.318132
15.767742,0.304476,0.318311
15.772744,0.304838,0.318430
15.777746,0.305416,0.318611
15.782748,0.305785,0.318732
15.787750,0.306363,0.318914
15.792752,0.306785,0.319036
15.797754,0.307372,0.319220
15.802756,0.307765,0.319343
15.807758,0.302403,0.316577
15.812760,0.302874,0.316690
15.817762,0.303552,0.316861
15.822764,0.304009,0.316976
15.827766,0.304688,0.317148
15.832768,0.305139,0.317264
15.837770,0.305822,0.317438
15.842772,0.306279,0.317554
15.847775,0.306966,0.317730
15.852777,0.307425,0.317847
15.857779,0.308115,0.318025
15.862781,0.308575,0.318143
15.867783,0.309267,0.318322
15.872785,0.309731,0.318442
15.877787,0.310427,0.318623
15.882789,0.310891,0.318744
15.887791,0.311590,0.318926
15.892793,0.312061,0.319048
15.897795,0.312762,0.319232
15.902797,0.313232,0.319355
15.907799,0.251841,0.316588
15.912801,0.252120,0.316702
15.917803,0.252535,0.316873
15.922805,0.252811,0.316987
15.927807,0.253227,0.317159
15.932809,0.253508,0.317275
15.937811,0.253923,0.317449
15.942813,0.254202,0.317566
15.947815,0.254620,0.317741
15.952817,0.254899,0.317859
15.957819,0.255319,0.318036
15.962821,0.255601,0.318155
15.967823,0.256023,0.318334
15.972825,0.256305,0.318453
15.977827,0.256729,0.318634
15.982829,0.257017,0.318755
15.987831,0.257445,0.318937
15.992833,0.257742,0.319059
15.997835,0.258176,0.319243
16.002834,0.258471,0.319366
16.007832,0.266986,0.316599
16.012829,0.267244,0.316713
16.017826,0.267644,0.316884
16.022823,0.267905,0.316998
16.027821,0.268310,0.317171
16.032818,0.268586,0.317286
16.037815,0.268997,0.317460
16.042812,0.269273,0.317577
16.047810,0.269694,0.317752
16.052807,0.269975,0.317870
16.057804,0.270402,0.318047
16.062801,0.270699,0.318166
16.067799,0.271139,0.318345
16.072796,0.271434,0.318465
16.077793,0.271882,0.318645
16.082790,0.272187,0.318766
16.087788,0.272646,0.318948
16.092785,0.272943,0.319070
16.097782,0.273408,0.319254
16.102779,0.273709,0.319377
16.107777,0.228096,0.316610
16.112774,0.228196,0.316724
16.117771,0.228350,0.316895
16.122768,0.228438,0.317009
16.127766,0.228601,0.317182
16.132763,0.228722,0.317297
16.137760,0.228887,0.317471
16.142757,0.228999,0.317588
16.147755,0.229163,0.317763
16.152752,0.229266,0.317881
16.157749,0.229428,0.318058
16.162746,0.229509,0.318177
16.167744,0.229662,0.318356
16.172741,0.229776,0.318475
16.177738,0.229932,0.318656
16.182735,0.230030,0.318777
16.187733,0.230186,0.318959
16.192730,0.230300,0.319081
16.197727,0.230459,0.319265
16.202724,0.230559,0.319388
16.207722,0.236649,0.316621
16.212719,0.236692,0.316735
16.217716,0.236842,0.316905
16.222713,0.236956,0.317020
16.227711,0.237104,0.317192
16.232708,0.237185,0.317308
16.237705,0.237340,0.317482
16.242702,0.237444,0.317598
16.247700,0.237600,0.317774
16.252697,0.237703,0.317892
16.257694,0.237858,0.318069
16.262691,0.237967,0.318187
16.267689,0.238125,0.318366
16.272686,0.238232,0.318486
16.277683,0.238392,0.318667
16.282681,0.238536,0.318788
16.287678,0.238705,0.318970
16.292675,0.238765,0.319092
16.297672,0.238926,0.319276
16.302670,0.239066,0.319399
16.307667,0.279394,0.316632
16.312664,0.279802,0.316745
16.317661,0.280391,0.316916
16.322659,0.280754,0.317030
16.327656,0.281354,0.317203
16.332653,0.281767,0.317318
16.337650,0.282367,0.317492
16.342648,0.282766,0.317609
16.347645,0.283371,0.317784
16.352642,0.283777,0.317902
16.357639,0.284388,0.318079
16.362637,0.284797,0.318198
16.367634,0.285411,0.318377
16.372631,0.285823,0.318497
16.377628,0.286441,0.318677
16.382626,0.286874,0.318798
16.387623,0.287501,0.318980
16.392620,0.287902,0.319102
16.397617,0.288529,0.319286
16.402615,0.288891,0.319409
16.407612,0.260682,0.316642
16.412609,0.260907,0.316755
16.417606,0.261239,0.316926
16.422604,0.261466,0.317041
16.427601,0.261798,0.317213
16.432598,0.262027,0.317328
16.437595,0.262358,0.317502
16.442593,0.262576,0.317619
16.447590,0.262909,0.317795
16.452587,0.263132,0.317912
16.457584,0.263465,0.318089
16.462582,0.263688,0.318208
16.467579,0.264023,0.318387
16.472576,0.264244,0.318507
16.477573,0.264580,0.318687
16.482571,0.264808,0.318808
16.487568,0.265147,0.318990
16.492565,0.265376,0.319112
16.497562,0.265716,0.319296
16.502560,0.265945,0.319419
16.507557,0.258460,0.316652
16.512554,0.258457,0.316765
16.517551,0.258454,0.316936
16.522549,0.258452,0.317050
16.527546,0.258448,0.317223
16.532543,0.258446,0.317338
16.537540,0.258441,0.317512
16.542538,0.258437,0.317629
16.547535,0.258430,0.317804
16.552532,0.258425,0.317922
16.557529,0.258416,0.318099
16.562527,0.258410,0.318218
16.567524,0.258401,0.318397
16.572521,0.258394,0.318517
16.577518,0.258385,0.318697
16.582516,0.258380,0.318818
16.587513,0.258371,0.319000
16.592510,0.258363,0.319122
16.597507,0.258353,0.319306
16.602505,0.258348,0.319429
16.607502,0.248837,0.316662
16.612499,0.248807,0.316775
16.617496,0.248761,0.316946
16.622494,0.248725,0.317060
16.627491,0.248679,0.317233
16.632488,0.248653,0.317348
16.637486,0.248607,0.317522
16.642483,0.248577,0.317639
16.647480,0.248529,0.317814
16.652477,0.248497,0.317932
16.657475,0.248449,0.318109
16.662472,0.248417,0.318228
16.667469,0.248370,0.318407
16.672466,0.248340,0.318526
16.677464,0.248293,0.318707
16.682461,0.248271,0.318828
16.687458,0.248226,0.319010
16.692455,0.248188,0.319132
16.697453,0.248142,0.319316
16.702450,0.248098,0.319439
16.707447,0.274742,0.316671
16.712444,0.274732,0.316785
16.717442,0.274708,0.316955
16.722439,0.274689,0.317070
16.727436,0.274668,0.317242
16.732433,0.274655,0.317358
16.737431,0.274636,0.317532
16.742428,0.274625,0.317648
16.747425,0.274606,0.317824
16.752422,0.274594,0.317941
16.757420,0.274577,0.318118
16.762417,0.274567,0.318237
16.767414,0.274553,0.318416
16.772411,0.274547,0.318536
16.777409,0.274536,0.318716
16.782406,0.274529,0.318837
16.787403,0.274518,0.319019
16.792400,0.274513,0.319141
16.797398,0.274504,0.319325
16.802395,0.274493,0.319448
16.807392,0.298946,0.316680
16.812389,0.299002,0.316794
16.817387,0.299085,0.316965
16.822384,0.299142,0.317079
16.827381,0.299227,0.317251
16.832378,0.299283,0.317367
16.837376,0.299369,0.317541
16.842373,0.299427,0.317657
16.847370,0.299515,0.317833
16.852367,0.299573,0.317951
16.857365,0.299661,0.318128
16.862362,0.299720,0.318246
16.867359,0.299807,0.318425
16.872356,0.299867,0.318545
16.877354,0.299956,0.318726
16.882351,0.300017,0.318846
16.887348,0.300108,0.319028
16.892345,0.300170,0.319150
16.897343,0.300262,0.319334
16.902340,0.300325,0.319457
16.907337,0.295243,0.316690
16.912334,0.295173,0.316803
16.917332,0.295071,0.316974
16.922329,0.295003,0.317088
16.927326,0.294904,0.317261
16.932323,0.294840,0.317376
16.937321,0.294746,0.317550
16.942318,0.294685,0.317667
16.947315,0.294595,0.317842
16.952312,0.294537,0.317960
16.957310,0.294451,0.318137
16.962307,0.294396,0.318256
16.967304,0.294314,0.318434
16.972301,0.294262,0.318554
16.977299,0.294185,0.318735
16.982296,0.294135,0.318855
16.987293,0.294063,0.319038
16.992290,0.294017,0.319160
16.997288,0.293950,0.319343
17.002285,0.293907,0.319466
17.007282,0.296803,0.316699
17.012280,0.296905,0.316812
17.017277,0.297064,0.316983
17.022274,0.297172,0.317097
17.027271,0.297334,0.317270
17.032269,0.297444,0.317385
17.037266,0.297607,0.317559
17.042263,0.297716,0.317675
17.047260,0.297881,0.317851
17.052258,0.297992,0.317969
17.057255,0.298159,0.318146
17.062252,0.298272,0.318264
17.067249,0.298441,0.318443
17.072247,0.298556,0.318563
17.077244,0.298728,0.318743
17.082241,0.298842,0.318864
17.087238,0.299015,0.319046
17.092236,0.299131,0.319168
17.097233,0.299304,0.319352
17.102230,0.299419,0.319475
17.107227,0.280424,0.316707
17.112225,0.280476,0.316821
17.117222,0.280552,0.316992
17.122219,0.280605,0.317106
17.127216,0.280682,0.317278
17.132214,0.280733,0.317394
17.137211,0.280810,0.317568
17.142208,0.280860,0.317684
